"# PDIoT walking data"
"# Start time: 20190924T085120"
"# Group: A"
"# Subject: Collecting"
"# Activity type: Walking (level ground)"
"# Sensor position: Upper Leg"
"# Side of body: Right"
"# Sensor mounting: Pocket"
"# Number of steps: 30"
"# Notes: 1, 30 steps"
""
"timestamp","seq","accel_x","accel_y","accel_z","gyro_x","gyro_y","gyro_z"
"1569311492490","119","-0.86621094","-0.061523438","0.091796875","23.84375","-72.90625","-9.71875"
"1569311492611","120","-0.5019531","0.111328125","0.21289062","44.84375","-38.78125","0.03125"
"1569311492699","121","-0.64746094","-0.22558594","0.51171875","27.09375","29.78125","2.90625"
"1569311492790","122","-1.1289062","-0.1796875","0.78222656","21.46875","6.6875","-13.6875"
"1569311492909","123","-1.5566406","0.8408203","-0.022460938","-28.65625","-31.9375","4.0625"
"1569311492999","124","-1.0927734","-0.083984375","-0.060546875","-56.34375","-3.4375","16.53125"
"1569311493089","125","-0.69628906","0.16015625","0.18945312","-29.5625","42.21875","8.15625"
"1569311493210","126","-0.92089844","-0.14355469","0.10644531","-24.5625","59.875","5.71875"
"1569311493302","127","-0.96484375","-0.19140625","0.25390625","-3.0","31.53125","17.6875"
"1569311493389","128","-1.0126953","-0.03515625","0.21289062","-15.625","15.1875","14.28125"
"1569311493511","129","-1.0224609","-0.34277344","0.34179688","-66.84375","21.84375","32.15625"
"1569311493597","130","-1.4580078","0.20996094","-0.08691406","26.96875","-32.3125","-69.34375"
"1569311493687","131","-1.1201172","0.021484375","-0.009765625","-1.25","-87.40625","-16.6875"
"1569311493807","132","-0.7548828","-0.07324219","0.13769531","67.5","-55.375","-0.375"
"1569311493897","133","-0.5683594","0.07519531","0.23144531","26.21875","-53.40625","-15.6875"
"1569311493988","134","-0.8574219","-0.1875","0.61035156","10.25","15.0","2.375"
"1569311494138","135","-0.8408203","-0.41992188","0.7421875","34.84375","32.40625","-5.75"
"1569311494197","136","-1.5957031","0.6513672","0.41503906","-29.25","26.40625","50.53125"
"1569311494289","137","-1.0195312","-0.12109375","-0.07324219","-36.34375","13.09375","37.9375"
"1569311494379","138","-0.64941406","0.10644531","0.18066406","-16.0625","39.0625","11.65625"
"1569311494498","139","-0.82421875","-0.0546875","0.09082031","-14.53125","57.125","-3.125"
"1569311494590","140","-0.88671875","-0.13183594","0.20898438","-7.21875","32.15625","19.53125"
"1569311494677","141","-0.984375","-0.16796875","0.26464844","-15.625","19.15625","34.15625"
"1569311494797","142","-1.1982422","-0.043945312","0.31640625","-32.0","20.5625","-5.625"
"1569311494889","143","-1.6894531","0.3095703","-0.051757812","51.0","-39.125","-74.96875"
"1569311494979","144","-0.8769531","-0.20800781","0.08886719","-17.59375","-91.5","-0.75"
"1569311495099","145","-0.65625","0.00390625","0.15429688","75.90625","-56.46875","-7.03125"
"1569311495188","146","-0.6015625","0.060546875","0.21386719","31.46875","-10.875","-10.34375"
"1569311495309","147","-0.9716797","-0.24902344","0.49609375","22.6875","24.65625","-5.375"
"1569311495467","148","-1.1308594","-0.29296875","0.63183594","25.5","13.46875","-9.71875"
"1569311495491","149","-0.9814453","0.40625","0.2529297","-16.375","-4.34375","23.0"
"1569311495578","150","-0.9667969","0.09375","0.20996094","-30.71875","68.65625","38.3125"
"1569311495698","151","-0.67285156","0.028320312","0.041015625","-31.875","55.78125","32.15625"
"1569311495790","152","-0.8574219","-0.17871094","0.20214844","-5.21875","40.15625","7.0625"
"1569311495879","153","-0.859375","-0.09765625","0.23632812","1.625","29.15625","28.3125"
"1569311496031","154","-0.984375","-0.22558594","0.19824219","-14.3125","22.3125","16.09375"
"1569311496092","155","-1.3046875","-0.14355469","-0.15332031","-10.40625","20.0","-21.125"
"1569311496180","156","-1.5029297","0.45507812","0.026367188","10.3125","-59.21875","-52.09375"
"1569311496300","157","-0.90625","-0.2529297","0.059570312","7.4375","-84.25","5.0"
"1569311496392","158","-0.5371094","0.046875","0.20800781","30.8125","-42.3125","-11.90625"
"1569311496482","159","-0.6582031","-0.064453125","0.25195312","23.46875","2.0","5.125"
"1569311496600","160","-0.93652344","-0.08984375","0.4111328","8.59375","22.09375","-18.4375"
"1569311496761","161","-0.9082031","-0.6328125","0.7265625","9.875","-5.8125","-9.90625"
"1569311496809","162","-1.3466797","0.4716797","0.171875","-17.40625","9.3125","15.90625"
"1569311496905","163","-0.85839844","-0.09375","-0.009765625","-19.71875","-7.46875","20.625"
"1569311496993","164","-0.81152344","0.21875","0.21484375","-36.21875","43.125","6.15625"
"1569311497085","165","-1.0136719","-0.20117188","0.15917969","-26.625","47.90625","15.96875"
"1569311497199","166","-0.8886719","-0.053710938","0.23046875","5.0","29.65625","16.9375"
"1569311497289","167","-0.90722656","-0.09667969","0.14746094","9.4375","28.4375","24.40625"
"1569311497379","168","-1.0429688","9.765625E-4","0.2939453","-27.59375","21.53125","10.71875"
"1569311497502","169","-1.2714844","-0.055664062","-0.09472656","-3.96875","17.0","-22.40625"
"1569311497589","170","-1.4707031","0.22753906","0.11816406","-6.84375","-56.59375","-28.75"
"1569311497680","171","-0.87402344","-0.11425781","0.05859375","18.0","-48.34375","-8.375"
"1569311497800","172","-0.7763672","0.16308594","0.203125","67.71875","-34.875","2.0625"
"1569311497889","173","-0.7998047","-0.061523438","0.20898438","37.59375","9.1875","1.4375"
"1569311497979","174","-0.8330078","0.06640625","0.3046875","3.71875","16.84375","-4.53125"
"1569311498103","175","-1.0595703","-0.33007812","0.5878906","14.8125","-7.71875","-15.8125"
"1569311498190","176","-1.4101562","-0.022460938","0.390625","68.59375","-33.78125","-14.65625"
"1569311498282","177","-0.8730469","0.19433594","0.23730469","-61.1875","-19.375","6.40625"
"1569311498400","178","-0.8857422","-0.08203125","0.22558594","11.03125","64.0625","10.78125"
"1569311498492","179","-0.75683594","-9.765625E-4","0.09375","1.875","74.03125","-10.34375"
"1569311498578","180","-0.88183594","-0.119140625","0.16113281","-3.625","35.6875","2.65625"
"1569311498701","181","-0.9033203","-0.10449219","0.17285156","-6.59375","22.625","26.84375"
"1569311498790","182","-0.9921875","-0.2890625","0.20410156","-40.46875","21.34375","9.6875"
"1569311498878","183","-1.2675781","-0.12792969","-0.2763672","-15.46875","17.8125","-32.90625"
"1569311499001","184","-1.5996094","0.059570312","0.03125","24.8125","-64.96875","-43.40625"
"1569311499087","185","-0.93847656","-0.051757812","0.1015625","-9.71875","-87.46875","13.53125"
"1569311499242","186","-0.61328125","-0.016601562","0.16503906","48.4375","-49.34375","5.0"
"1569311499301","187","-0.5654297","-0.103515625","0.25097656","30.1875","17.5625","14.8125"
"1569311499422","188","-1.0703125","-0.0146484375","0.4501953","22.4375","16.03125","-19.1875"
"1569311499479","189","-0.62402344","-0.40625","0.6953125","-2.8125","-3.375","-19.65625"
"1569311499597","190","-1.6201172","0.39941406","0.33398438","-9.0","-24.78125","37.09375"
"1569311499718","191","-0.93066406","-0.09472656","0.0107421875","-24.84375","30.9375","6.6875"
"1569311499780","192","-0.71777344","0.07421875","0.09765625","-1.53125","63.78125","1.3125"
"1569311499898","193","-0.8408203","-0.15722656","0.15527344","-19.84375","43.3125","10.0625"
