"# PDIoT walking data"
"# Start time: 20190924T084837"
"# Group: A"
"# Subject: Collecting"
"# Activity type: Walking (level ground)"
"# Sensor position: Torso"
"# Side of body: Left"
"# Sensor mounting: Pocket"
"# Number of steps: 30"
"# Notes: 2"
""
"timestamp","seq","accel_x","accel_y","accel_z","gyro_x","gyro_y","gyro_z"
"1569311324009","67","-0.9707031","0.19042969","0.13671875","33.90625","51.9375","-5.625"
"1569311324099","68","-1.0449219","0.017578125","0.14355469","125.84375","2.90625","19.21875"
"1569311324189","69","-0.90722656","0.23535156","-0.03515625","53.75","-33.875","12.625"
"1569311324310","70","-0.9453125","0.18457031","0.15136719","-3.625","-15.21875","-5.8125"
"1569311324400","71","-0.9638672","0.2890625","0.15332031","-52.03125","-13.03125","-1.3125"
"1569311324490","72","-0.95214844","0.10058594","0.036132812","11.65625","7.5625","3.90625"
"1569311324613","73","-0.9638672","0.08984375","0.07714844","17.625","8.46875","-3.5625"
"1569311324701","74","-0.9550781","0.15820312","0.01953125","19.75","3.71875","-5.5625"
"1569311324793","75","-1.0126953","0.23046875","0.0546875","8.15625","-3.25","2.125"
"1569311324912","76","-1.0332031","0.22265625","0.09375","-24.4375","-6.1875","-0.6875"
"1569311325002","77","-0.9902344","0.15039062","0.078125","-18.21875","6.8125","-3.8125"
"1569311325094","78","-1.0107422","0.15820312","0.18652344","-31.6875","5.59375","-5.15625"
"1569311325212","79","-0.93652344","0.13378906","0.12011719","-38.53125","5.0625","-1.25"
"1569311325304","80","-0.9638672","0.14453125","0.13964844","-47.8125","9.03125","0.15625"
"1569311325394","81","-0.9785156","0.119140625","0.13867188","-38.96875","13.59375","2.71875"
"1569311325513","82","-0.9658203","0.12695312","0.19140625","-48.0625","14.09375","1.75"
"1569311325600","83","-0.96191406","0.15332031","0.25390625","-49.15625","13.15625","5.65625"
"1569311325691","84","-1.0615234","0.15136719","0.25976562","-15.53125","3.71875","17.25"
"1569311325814","85","-1.2558594","0.24023438","0.013671875","32.15625","9.9375","18.90625"
"1569311325902","86","-0.90527344","0.09277344","-0.16015625","-66.1875","6.75","-5.625"
"1569311326021","87","-0.8886719","0.203125","-0.0068359375","-62.21875","4.9375","-0.875"
"1569311326147","88","-0.8173828","0.22167969","-0.0029296875","-55.875","5.125","-1.90625"
"1569311326200","89","-0.9042969","0.20117188","0.13476562","-1.78125","17.0","-2.21875"
"1569311326290","90","-0.9892578","0.19921875","0.12011719","17.5625","-2.34375","-13.03125"
"1569311326477","91","-1.265625","0.2626953","0.2998047","38.0","-19.5","-17.03125"
"1569311326498","92","-1.2138672","0.14550781","-0.043945312","0.03125","-28.59375","3.71875"
"1569311326589","93","-0.85058594","-0.08300781","-0.11425781","23.375","-27.65625","2.375"
"1569311326710","94","-0.8076172","0.01953125","-0.00390625","-0.5","13.34375","-12.15625"
"1569311326801","95","-0.859375","-0.022460938","0.14550781","91.90625","9.125","-3.875"
"1569311326889","96","-0.89453125","0.23046875","0.17382812","38.25","15.5625","0.03125"
"1569311327011","97","-0.9345703","0.17773438","0.08886719","19.28125","14.875","15.5625"
"1569311327099","98","-1.2841797","0.29492188","0.14257812","-3.75","-19.90625","22.3125"
"1569311327189","99","-1.1123047","0.16503906","-0.21191406","-63.375","-9.34375","16.40625"
"1569311327372","100","-0.92285156","0.049804688","-0.07910156","-54.59375","16.9375","12.25"
"1569311327399","101","-0.69433594","0.01953125","0.021484375","-45.1875","-6.0","-5.875"
"1569311327490","102","-0.89453125","0.21386719","0.119140625","-9.90625","7.6875","-2.75"
"1569311327610","103","-0.92089844","0.22949219","0.24121094","-14.65625","-3.6875","-10.8125"
"1569311327762","104","-0.99121094","0.35839844","0.12988281","1.09375","0.65625","-2.9375"
"1569311327788","105","-1.5292969","0.16601562","-0.034179688","18.53125","-36.09375","8.96875"
"1569311327909","106","-1.0839844","-0.25878906","-0.19628906","89.65625","3.15625","-16.5625"
"1569311327999","107","-0.7167969","0.08105469","-0.0107421875","48.8125","-20.59375","-17.09375"
"1569311328090","108","-0.8300781","0.23144531","0.16210938","148.71875","25.9375","6.6875"
